Time,Production
2010-10-09,22.3262
2010-10-10,22.3710
2010-10-11,22.2665
2010-10-12,22.4524
2010-10-13,22.4864
2010-10-14,22.3231
2010-10-15,22.5198
2010-10-16,22.5936
2010-10-17,22.6456
2010-10-18,22.7671
2010-10-19,22.6579
2010-10-20,22.9274
2010-10-21,22.5266
2010-10-22,22.5068
2010-10-23,22.5602
2010-10-24,22.5644
2010-10-25,22.6381
2010-10-26,22.7163
2010-10-27,22.6472
2010-10-28,22.7378
2010-10-29,22.7484
2010-10-30,22.7561
2010-10-31,22.7810
2010-11-01,22.7985
2010-11-02,22.8236
2010-11-03,22.8018
2010-11-04,22.6203
2010-11-05,23.0933
2010-11-06,23.2294
2010-11-07,23.2407
2010-11-08,23.3437
2010-11-09,23.0365
2010-11-10,23.1955
2010-11-11,23.3201
2010-11-12,23.2324
2010-11-13,23.3995
2010-11-14,23.3977
2010-11-15,23.4390
2010-11-16,23.8373
2010-11-17,23.8824
2010-11-18,23.9025
2010-11-19,23.3397
2010-11-20,23.3117
2010-11-21,23.2449
2010-11-22,23.4149
2010-11-23,23.3216
2010-11-24,23.3085
2010-11-25,23.2307
2010-11-26,23.5490
2010-11-27,23.5204
2010-11-28,23.5038
2010-11-29,23.2745
2010-11-30,23.4649
2010-12-01,23.6181
2010-12-02,23.4620
2010-12-03,23.4599
2010-12-04,23.7184
2010-12-05,23.6967
2010-12-06,23.7575
2010-12-07,23.7331
2010-12-08,23.6694
2010-12-09,23.5942
2010-12-10,23.9229
2010-12-11,23.8808
2010-12-12,24.1712
2010-12-13,24.1465
2010-12-14,24.1491
2010-12-15,24.1591
2010-12-16,24.0218
2010-12-17,24.2207
2010-12-18,24.1846
2010-12-19,24.1993
2010-12-20,24.1849
2010-12-21,24.2542
2010-12-22,24.2262
2010-12-23,24.1880
2010-12-24,24.2691
2010-12-25,24.2395
2010-12-26,24.2379
2010-12-27,24.2802
2010-12-28,24.2709
2010-12-29,24.5345
2010-12-30,24.7000
2010-12-31,24.0294
2011-01-01,24.1181
2011-01-02,24.1006
2011-01-03,24.0685
2011-01-04,24.0882
2011-01-05,24.0779
2011-01-06,24.0305
2011-01-07,24.1822
2011-01-08,24.1921
2011-01-09,24.0654
2011-01-10,24.1477
2011-01-11,24.0297
2011-01-12,24.1743
2011-01-13,23.7859
2011-01-14,23.7319
2011-01-15,23.0861
2011-01-16,22.8103
2011-01-17,23.3919
2011-01-18,23.4478
2011-01-19,23.3823
2011-01-20,23.3628
2011-01-21,23.4217
2011-01-22,23.4749
2011-01-23,23.5171
2011-01-24,23.6728
2011-01-25,23.6339
2011-01-26,23.6580
2011-01-27,23.6594
2011-01-28,23.6907
2011-01-29,23.8085
2011-01-30,23.8474
2011-01-31,23.8760
2011-02-01,24.0756
2011-02-02,24.1319
2011-02-03,24.1059
2011-02-04,24.0903
2011-02-05,24.0608
2011-02-06,24.1834
2011-02-07,24.8323
2011-02-08,24.6905
2011-02-09,24.6303
2011-02-10,24.7783
2011-02-11,24.7697
2011-02-12,24.7565
2011-02-13,24.6286
2011-02-14,24.4552
2011-02-15,24.5435
2011-02-16,24.5783
2011-02-17,24.7126
2011-02-18,24.7521
2011-02-19,24.7517
2011-02-20,24.7569
2011-02-21,24.9161
2011-02-22,25.1409
2011-02-23,24.9244
2011-02-24,24.9456
2011-02-25,24.9349
2011-02-26,24.9363
2011-02-27,24.6380
2011-02-28,24.6448
2011-03-01,24.6823
2011-03-02,24.8285
2011-03-03,24.7769
2011-03-04,24.8171
2011-03-05,24.8061
2011-03-06,24.8027
2011-03-07,24.7961
2011-03-08,24.7791
2011-03-09,24.8510
2011-03-10,24.8854
2011-03-11,24.5482
2011-03-12,24.6150
2011-03-13,24.6872
2011-03-14,24.6657
2011-03-15,24.8030
2011-03-16,25.1552
2011-03-17,25.0262
2011-03-18,25.0446
2011-03-19,24.2339
2011-03-20,23.8524
2011-03-21,23.8759
2011-03-22,23.9639
2011-03-23,23.8618
2011-03-24,23.7955
2011-03-25,22.9996
2011-03-26,22.9495
2011-03-27,23.3640
2011-03-28,23.0992
2011-03-29,23.1118
2011-03-30,23.4886
2011-03-31,23.5128
2011-04-01,23.3665
2011-04-02,23.5904
2011-04-03,23.6099
2011-04-04,23.0264
2011-04-05,23.0268
2011-04-06,22.7709
2011-04-07,22.7284
2011-04-08,22.6738
2011-04-09,22.5087
2011-04-10,22.5727
2011-04-11,22.5570
2011-04-12,22.8888
2011-04-13,22.6785
2011-04-14,23.3140
2011-04-15,22.8094
2011-04-16,22.9367
2011-04-17,22.9536
2011-04-18,23.2173
2011-04-19,23.0922
2011-04-20,22.8446
2011-04-21,22.9814
2011-04-22,23.0759
2011-04-23,22.9568
2011-04-24,22.9676
2011-04-25,22.9239
2011-04-26,23.1850
2011-04-27,23.1953
2011-04-28,23.2140
2011-04-29,23.4619
2011-04-30,23.7332
2011-05-01,23.4152
2011-05-02,23.3814
2011-05-03,23.3997
2011-05-04,22.9409
2011-05-05,23.5997
2011-05-06,23.7683
2011-05-07,22.8925
2011-05-08,23.5172
2011-05-09,23.5276
2011-05-10,23.7062
2011-05-11,22.9076
2011-05-12,22.5181
2011-05-13,22.7694
2011-05-14,23.2322
2011-05-15,23.4268
2011-05-16,23.5296
2011-05-17,23.8602
2011-05-18,23.7481
2011-05-19,23.8355
2011-05-20,23.5842
2011-05-21,23.4977
2011-05-22,23.4388
2011-05-23,23.5886
2011-05-24,23.5608
2011-05-25,23.6061
2011-05-26,23.5336
2011-05-27,23.1898
2011-05-28,23.4985
2011-05-29,23.3601
2011-05-30,23.3450
2011-05-31,23.3922
2011-06-01,23.3815
2011-06-02,23.5085
2011-06-03,23.3923
2011-06-04,23.0713
2011-06-05,22.4446
2011-06-06,22.9770
2011-06-07,23.7863
2011-06-08,24.0223
2011-06-09,23.5465
2011-06-10,23.7827
2011-06-11,23.5530
2011-06-12,23.6545
2011-06-13,23.6866
2011-06-14,23.6102
2011-06-15,22.7372
2011-06-16,22.8031
2011-06-17,22.7725
2011-06-18,22.9568
2011-06-19,23.1071
2011-06-20,23.0499
2011-06-21,22.6381
2011-06-22,22.4532
2011-06-23,22.5366
2011-06-24,22.6923
2011-06-25,22.9969
2011-06-26,22.9247
2011-06-27,22.3618
2011-06-28,22.5191
2011-06-29,22.5048
2011-06-30,22.6873
2011-07-01,22.6290
2011-07-02,22.8476
2011-07-03,23.2311
2011-07-04,23.4351
2011-07-05,23.3769
2011-07-06,23.6902
2011-07-07,23.5624
2011-07-08,23.2948
2011-07-09,23.1182
2011-07-10,23.1718
2011-07-11,23.1045
2011-07-12,23.0441
2011-07-13,22.9446
2011-07-14,22.8983
2011-07-15,22.9204
2011-07-16,23.0282
2011-07-17,22.9511
2011-07-18,22.7510
2011-07-19,22.8550
2011-07-20,22.9181
2011-07-21,23.0769
2011-07-22,22.9835
2011-07-23,22.9592
2011-07-24,23.0783
2011-07-25,23.0274
2011-07-26,22.9849
2011-07-27,23.3113
2011-07-28,22.9294
2011-07-29,22.9673
2011-07-30,22.8065
2011-07-31,22.8436
2011-08-01,22.8790
2011-08-02,22.9573
2011-08-03,22.8739
2011-08-04,22.9815
2011-08-05,22.9077
2011-08-06,22.8634
2011-08-07,23.2936
2011-08-08,23.3236
2011-08-09,23.4398
2011-08-10,22.8457
2011-08-11,22.9119
2011-08-12,22.7833
2011-08-13,22.9692
2011-08-14,22.8768
2011-08-15,22.7663
2011-08-16,22.7582
2011-08-17,22.5714
2011-08-18,22.6367
2011-08-19,22.6418
2011-08-20,22.9071
2011-08-21,23.0506
2011-08-22,22.9540
2011-08-23,22.8687
2011-08-24,22.7293
2011-08-25,22.8195
2011-08-26,22.7954
2011-08-27,22.8022
2011-08-28,23.0446
2011-08-29,23.0567
2011-08-30,23.1749
2011-08-31,23.1361
2011-09-01,23.0156
2011-09-02,23.2030
2011-09-03,22.8534
2011-09-04,22.9577
2011-09-05,23.0026
2011-09-06,23.0203
2011-09-07,22.8085
2011-09-08,22.7802
2011-09-09,22.9151
2011-09-10,22.8187
2011-09-11,22.8595
2011-09-12,22.9365
2011-09-13,22.9087
2011-09-14,22.9564
2011-09-15,22.6194
2011-09-16,22.6204
2011-09-17,22.4529
2011-09-18,22.5116
2011-09-19,22.7648
2011-09-20,22.8306
2011-09-21,22.8691
2011-09-22,22.8313
2011-09-23,22.8411
2011-09-24,22.8374
2011-09-25,22.9109
2011-09-26,22.9536
2011-09-27,22.9697
2011-09-28,22.9874
2011-09-29,22.9424
2011-09-30,23.1231
2011-10-01,22.8816
2011-10-02,23.3435
2011-10-03,23.4349
2011-10-04,23.3176
2011-10-05,22.9503
2011-10-06,22.8400
2011-10-07,22.3076
2011-10-08,22.3095
2011-10-09,21.5928
2011-10-10,21.5990
2011-10-11,21.9309
2011-10-12,21.8884
2011-10-13,22.1381
2011-10-14,21.6999
2011-10-15,21.5811
2011-10-16,21.3944
2011-10-17,21.3109
2011-10-18,21.0043
2011-10-19,21.1144
2011-10-20,21.1332
2011-10-21,21.1482
2011-10-22,21.0472
2011-10-23,20.9959
2011-10-24,21.0758
2011-10-25,21.0997
2011-10-26,21.3876
2011-10-27,20.4832
2011-10-28,20.6549
2011-10-29,20.6090
2011-10-30,20.5775
2011-10-31,20.3534
2011-11-01,20.6074
2011-11-02,20.0885
2011-11-03,20.1477
2011-11-04,20.1625
2011-11-05,20.3456
2011-11-06,20.7841
2011-11-07,20.4820
2011-11-08,20.5280
2011-11-09,21.6732
2011-11-10,19.5312
2011-11-11,19.3231
2011-11-12,19.2816
2011-11-13,20.1197
2011-11-14,20.1450
2011-11-15,19.9987
2011-11-16,19.7399
2011-11-17,19.6586
2011-11-18,19.7012
2011-11-19,19.6717
2011-11-20,19.6524
2011-11-21,19.6282
2011-11-22,19.6519
2011-11-23,19.6925
2011-11-24,19.7898
2011-11-25,19.7117
2011-11-26,20.2080
2011-11-27,20.0502
2011-11-28,20.2693
2011-11-29,20.1652
2011-11-30,20.7910
2011-12-01,20.3480
2011-12-02,20.5679
2011-12-03,20.0417
2011-12-04,20.0323
2011-12-05,20.0084
2011-12-06,20.0170
2011-12-07,20.8572
2011-12-08,20.8686
2011-12-09,20.9635
2011-12-10,21.1359
2011-12-11,21.2582
2011-12-12,22.0255
2011-12-13,22.2836
2011-12-14,21.7484
2011-12-15,23.0038
2011-12-16,22.7504
2011-12-17,22.2341
2011-12-18,22.1371
2011-12-19,22.1048
2011-12-20,22.0229
2011-12-21,21.8869
2011-12-22,22.4021
2011-12-23,21.9566
2011-12-24,22.0390
2011-12-25,22.0903
2011-12-26,21.9209
2011-12-27,21.8641
2011-12-28,21.8849
2011-12-29,21.9400
2011-12-30,22.0247
2011-12-31,22.0795
2012-01-01,22.3661
2012-01-02,22.4224
2012-01-03,22.2515
2012-01-04,22.0848
2012-01-05,22.4600
2012-01-06,22.4728
2012-01-07,22.3406
2012-01-08,22.4905
2012-01-09,22.3257
2012-01-10,22.4102
2012-01-11,22.5677
2012-01-12,22.2322
2012-01-13,22.3056
2012-01-14,22.2925
2012-01-15,22.4150
2012-01-16,22.3447
2012-01-17,22.4309
2012-01-18,22.3850
2012-01-19,22.3716
2012-01-20,22.3311
2012-01-21,22.3988
2012-01-22,22.4475
2012-01-23,22.4282
2012-01-24,22.3739
2012-01-25,22.3906
2012-01-26,22.6341
2012-01-27,22.6444
2012-01-28,22.5082
2012-01-29,22.5548
2012-01-30,22.6139
2012-01-31,22.5563
2012-02-01,22.578
2012-02-02,22.1944
2012-02-03,22.1879
2012-02-04,22.1722
2012-02-05,22.1023
2012-02-06,22.1608
2012-02-07,22.3729
2012-02-08,22.3910
2012-02-09,22.6002
2012-02-10,22.6332
2012-02-11,22.3110
2012-02-12,22.3871
2012-02-13,22.5022
2012-02-14,22.3550
2012-02-15,22.1687
2012-02-16,22.1118
2012-02-17,20.9523
2012-02-18,20.8411
2012-02-19,20.8902
2012-02-20,20.8002
2012-02-21,20.7399
2012-02-22,35.1653
2012-02-23,37.5589
2012-02-24,37.8425
2012-02-25,38.9354
2012-02-26,39.2453
2012-02-27,39.2417
2012-02-28,38.3791
2012-02-29,38.0532
2012-03-01,39.2752
2012-03-02,39.9163
2012-03-03,39.7497
2012-03-04,40.4979
2012-03-05,39.0646
2012-03-06,38.6299
2012-03-07,37.9542
2012-03-08,38.2893
2012-03-09,38.4046
2012-03-10,38.3863
2012-03-11,38.3786
2012-03-12,38.2578
2012-03-13,29.6236
2012-03-14,37.9399
2012-03-15,38.5671
2012-03-16,38.7110
2012-03-17,39.3705
2012-03-18,40.1064
2012-03-19,40.4144
2012-03-20,40.4807
2012-03-21,40.3870
2012-03-22,40.2503
2012-03-23,40.1260
2012-03-24,39.9550
2012-03-25,40.0813
2012-03-26,38.9730
2012-03-27,39.9968
2012-03-28,40.4987
2012-03-29,40.0269
2012-03-30,40.0803
2012-03-31,39.5175
2012-04-01,40.6791
2012-04-02,40.9117
2012-04-03,41.0893
2012-04-04,40.8690
2012-04-05,40.6703
2012-04-06,40.0209
2012-04-07,40.0067
2012-04-08,39.5958
2012-04-09,39.7579
2012-04-10,39.8165
2012-04-11,40.2076
2012-04-12,39.9183
2012-04-13,40.1465
2012-04-14,40.6000
2012-04-15,40.3666
2012-04-16,38.0944
2012-04-17,42.3252
2012-04-18,42.1051
2012-04-19,41.7666
2012-04-20,41.3622
2012-04-21,41.2735
2012-04-22,39.9307
2012-04-23,40.4205
2012-04-24,41.1152
2012-04-25,40.8580
2012-04-26,40.9468
2012-04-27,40.6668
2012-04-28,40.3505
2012-04-29,40.1393
2012-04-30,40.1111
2012-05-01,40.2027
2012-05-02,40.1250
2012-05-03,39.9357
2012-05-04,39.2847
2012-05-05,39.8290
2012-05-06,40.6546
2012-05-07,41.0681
2012-05-08,40.5809
2012-05-09,41.0037
2012-05-10,40.6691
2012-05-11,40.1359
2012-05-12,40.0931
2012-05-13,39.1508
2012-05-14,38.8668
2012-05-15,39.1917
2012-05-16,39.2568
2012-05-17,39.3200
2012-05-18,38.9987
2012-05-19,39.0111
2012-05-20,39.4870
2012-05-21,39.6119
2012-05-22,39.9394
2012-05-23,39.1555
2012-05-24,39.1997
2012-05-25,39.0031
2012-05-26,39.1258
2012-05-27,39.5920
2012-05-28,39.4594
2012-05-29,39.4373
2012-05-30,39.0952
2012-05-31,39.3228
2012-06-01,38.7188
2012-06-02,38.2599
2012-06-03,39.0276
2012-06-04,39.3519
2012-06-05,40.2292
2012-06-06,39.8909
2012-06-07,39.0895
2012-06-08,39.5773
2012-06-09,39.2238
2012-06-10,39.8662
2012-06-11,40.0184
2012-06-12,39.6840
2012-06-13,40.1754
2012-06-14,40.1204
2012-06-15,40.2130
2012-06-16,40.0854
2012-06-17,39.9738
2012-06-18,40.0923
2012-06-19,40.9714
2012-06-20,40.7380
2012-06-21,40.9368
2012-06-22,38.7384
2012-06-23,40.2381
2012-06-24,40.3899
2012-06-25,39.3614
2012-06-26,40.1294
2012-06-27,39.4397
2012-06-28,40.3753
2012-06-29,40.5076
2012-06-30,40.3598
2012-07-01,38.5536
2012-07-02,39.1011
2012-07-03,33.7434
2012-07-04,40.1282
2012-07-05,39.8707
2012-07-06,39.9160
2012-07-07,39.7965
2012-07-08,38.7516
2012-07-09,39.2553
2012-07-10,37.9832
2012-07-11,38.1518
2012-07-12,37.9394
2012-07-13,37.8306
2012-07-14,37.3194
2012-07-15,37.1917
2012-07-16,37.2218
2012-07-17,37.2392
2012-07-18,37.2802
2012-07-19,37.0586
2012-07-20,37.0315
2012-07-21,37.1437
2012-07-22,37.0481
2012-07-23,36.9801
2012-07-24,37.0315
2012-07-25,37.0566
2012-07-26,37.1794
2012-07-27,37.2135
2012-07-28,37.2108
2012-07-29,37.2040
2012-07-30,36.1812
2012-07-31,35.9716
2012-08-01,35.9228
2012-08-02,36.0240
2012-08-03,36.0000
2012-08-04,36.0430
2012-08-05,35.9360
2012-08-06,35.7149
2012-08-07,35.6517
2012-08-08,35.9962
2012-08-09,36.1529
2012-08-10,36.5874
2012-08-11,36.9512
2012-08-12,37.0421
2012-08-13,36.9055
2012-08-14,36.8532
2012-08-15,36.8758
2012-08-16,36.9553
2012-08-17,36.8728
2012-08-18,36.1478
2012-08-19,35.9261
2012-08-20,35.8429
2012-08-21,33.5524
2012-08-22,35.8312
2012-08-23,35.7903
2012-08-24,35.8798
2012-08-25,35.3925
2012-08-26,35.6846
2012-08-27,35.8447
2012-08-28,35.9626
2012-08-29,35.8316
2012-08-30,35.0804
2012-08-31,34.9334
2012-09-01,35.2072
2012-09-02,36.3438
2012-09-03,36.6577
2012-09-04,36.7289
2012-09-05,36.8066
2012-09-06,36.9098
2012-09-07,36.9241
2012-09-08,38.6814
2012-09-09,38.8060
2012-09-10,38.9592
2012-09-11,38.8944
2012-09-12,35.1758
2012-09-13,34.4673
2012-09-14,34.5374
2012-09-15,34.5685
2012-09-16,34.5193
2012-09-17,35.0077
2012-09-18,35.1608
2012-09-19,34.8716
2012-09-20,34.2012
2012-09-21,34.1213
2012-09-22,35.4697
2012-09-23,37.6170
2012-09-24,37.7624
2012-09-25,38.1195
2012-09-26,36.8718
2012-09-27,36.8730
2012-09-28,37.0331
2012-09-29,37.0469
2012-09-30,36.8573
2012-10-01,37.0460
2012-10-02,37.1508
2012-10-03,37.1275
2012-10-04,37.0899
2012-10-05,37.4928
2012-10-06,38.4716
2012-10-07,39.5158
2012-10-08,38.3307
2012-10-09,38.2059
2012-10-10,38.3261
2012-10-11,38.2169
2012-10-12,38.2636
2012-10-13,38.3403
2012-10-14,38.3988
2012-10-15,38.5196
2012-10-16,38.5574
2012-10-17,38.2492
2012-10-18,37.8587
2012-10-19,37.4650
2012-10-20,37.3726
2012-10-21,37.5199
2012-10-22,37.9065
2012-10-23,37.8356
2012-10-24,37.9111
2012-10-25,37.6037
2012-10-26,37.7611
2012-10-27,37.9428
2012-10-28,38.4059
2012-10-29,37.8508
2012-10-30,37.6869
2012-10-31,38.0407
2012-11-01,37.5279
2012-11-02,37.5964
2012-11-03,37.4687
2012-11-04,37.2265
2012-11-05,37.3184
2012-11-06,37.2623
2012-11-07,37.3024
2012-11-08,37.3216
2012-11-09,37.3713
2012-11-10,37.3193
2012-11-11,37.4189
2012-11-12,37.5198
2012-11-13,37.4656
2012-11-14,37.6061
2012-11-15,37.5228
2012-11-16,37.6472
2012-11-17,37.7526
2012-11-18,37.7967
2012-11-19,37.7402
2012-11-20,37.4947
2012-11-21,37.3549
2012-11-22,37.2765
2012-11-23,37.1809
2012-11-24,37.2939
2012-11-25,37.2585
2012-11-26,37.2685
2012-11-27,37.1510
2012-11-28,37.3400
2012-11-29,37.1211
2012-11-30,37.1226
2012-12-01,37.3658
2012-12-02, 37.3165 
2012-12-03,37.3018
2012-12-04,37.6048
2012-12-05,37.3328
2012-12-06,37.6763
2012-12-07,37.4941
2012-12-08,37.4383
2012-12-09,37.3779
2012-12-10,37.0060
2012-12-11,37.2022
2012-12-12,37.0654
2012-12-13,36.7277
2012-12-14,36.7796
2012-12-15,36.8859
2012-12-16,36.8384
2012-12-17,36.8483
2012-12-18,36.8661
2012-12-19,36.8365
2012-12-20,36.7735
2012-12-21,36.7966
2012-12-22,36.6147
2012-12-23,36.8328
2012-12-24,36.5757
2012-12-25,36.5536
2012-12-26,36.7019
2012-12-27,36.7241
2012-12-28,36.5827
2012-12-29,36.4965
2012-12-30,36.2895
2012-12-31,36.3349
2013-01-01,36.6057
2013-01-02,38.4236
2013-01-03,38.0384
2013-01-04,37.5658
2013-01-05,37.9130
2013-01-06,37.8045
2013-01-07,37.9614
2013-01-08,37.8881
2013-01-09,37.9588
2013-01-10,37.9894
2013-01-11,38.0406
2013-01-12,38.1426
2013-01-13,38.3756
2013-01-14,37.8468
2013-01-15,37.7912
2013-01-16,37.7692
2013-01-17,37.8574
2013-01-18,37.6497
2013-01-19,37.6843
2013-01-20,37.7930
2013-01-21,37.6729
2013-01-22,37.6274
2013-01-23,37.7596
2013-01-24,37.6219
2013-01-25,37.4756
2013-01-26,37.6772
2013-01-27,37.4217
2013-01-28,37.6966
2013-01-29,37.7287
2013-01-30,37.7635
2013-01-31,37.6855
2013-02-01, 37.7059 
2013-02-02, 37.7480 
2013-02-03,38.0334
2013-02-04,38.1076
2013-02-05,38.0175
2013-02-06,37.9248
2013-02-07,38.0285
2013-02-08,37.9925
2013-02-09,37.9844
2013-02-10,37.9456
2013-02-11,37.9542
2013-02-12,37.9408
2013-02-13,37.8148
2013-02-14,37.9497
2013-02-15,37.9925
2013-02-16,37.9679
2013-02-17,37.7359
2013-02-18,37.8612
2013-02-19,37.9735
2013-02-20,37.8837
2013-02-21,38.1441
2013-02-22,37.9380
2013-02-23,38.0313
2013-02-24,38.0244
2013-02-25,38.0774
2013-02-26,38.1423
2013-02-27,38.1855
2013-02-28,38.0739
2013-03-01, 38.0819 
2013-03-02, 38.0028 
2013-03-03,38.1443
2013-03-04,38.0028
2013-03-05,38.0786
2013-03-06,38.1648
2013-03-07,38.1716
2013-03-08,38.4071
2013-03-09,38.1613
2013-03-10,38.4577
2013-03-11,38.5169
2013-03-12,38.6582
2013-03-13,38.7830
2013-03-14,38.6990
2013-03-15,38.7584
2013-03-16,38.6478
2013-03-17,38.4264
2013-03-18,38.0972
2013-03-19,37.5518
2013-03-20,37.5880
2013-03-21,37.7939
2013-03-22,37.6321
2013-03-23,36.7623
2013-03-24,37.0234
2013-03-25,36.9399
2013-03-26,36.8686
2013-03-27,36.6106
2013-03-28,36.7857
2013-03-29,36.6816
2013-03-30,36.7940
2013-03-31,36.7581
2013-04-01, 35.7013 
2013-04-02, 37.4811 
2013-04-03,36.8747
2013-04-04,36.8177
2013-04-05,36.9710
2013-04-06,37.5976
2013-04-07,37.8064
2013-04-08,37.5033
2013-04-09,37.5257
2013-04-10,37.7804
2013-04-11,37.6544
2013-04-12,37.6377
2013-04-13,37.6500
2013-04-14,37.5091
2013-04-15,37.4922
2013-04-16,37.3870
2013-04-17,37.7753
2013-04-18,37.6272
2013-04-19,37.7561
2013-04-20,37.8966
2013-04-21,37.8194
2013-04-22,37.7497
2013-04-23,37.6935
2013-04-24,37.8465
2013-04-25,37.7916
2013-04-26,38.2201
2013-04-27,37.8856
2013-04-28,37.1537
2013-04-29,37.0626
2013-04-30,37.1997
2013-05-01, 37.1490 
2013-05-02, 37.0868 
2013-05-03,36.7359
2013-05-04,36.7001
2013-05-05,36.6137
2013-05-06,36.7761
2013-05-07,36.8121
2013-05-08,36.9564
2013-05-09,36.9164
2013-05-10,37.0226
2013-05-11,36.8954
2013-05-12,36.8246
2013-05-13,36.9580
2013-05-14,37.0608
2013-05-15,37.3831
2013-05-16,41.6078
2013-05-17,51.6609
2013-05-18,51.3418
2013-05-19,49.8045
2013-05-20,48.9063
2013-05-21,48.7816
2013-05-22,49.1572
2013-05-23,49.3823
2013-05-24,47.6840
2013-05-25,46.5696
2013-05-26,46.4504
2013-05-27,46.4735
2013-05-28,46.4122
2013-05-29,46.2027
2013-05-30,46.2110
2013-05-31,47.0031
2013-06-01, 47.4098 
2013-06-02, 47.7669 
2013-06-03,47.0857
2013-06-04,46.5522
2013-06-05,47.3911
2013-06-06,47.1318
2013-06-07,47.0193
2013-06-08,46.9268
2013-06-09,46.6280
2013-06-10,46.4894
2013-06-11,45.9023
2013-06-12,45.5201
2013-06-13,45.8980
2013-06-14,45.5936
2013-06-15,45.3647
2013-06-16,45.4030
2013-06-17,43.4948
2013-06-18,44.7831
2013-06-19,44.5137
2013-06-20,44.7520
2013-06-21,44.4811
2013-06-22,44.6004
2013-06-23,44.2314
2013-06-24,43.8040
2013-06-25,35.6148
2013-06-26,43.7523
2013-06-27,42.9295
2013-06-28,42.6314
2013-06-29,42.4616
2013-06-30,42.5563
2013-07-01, 42.0148 
2013-07-02, 41.0529 
2013-07-03,41.0752
2013-07-04,40.3946
2013-07-05,40.2353
2013-07-06,40.0737
2013-07-07,39.8850
2013-07-08,39.9355
2013-07-09,40.0367
2013-07-10,40.2419
2013-07-11,40.0895
2013-07-12,40.1338
2013-07-13,40.0733
2013-07-14,40.2572
2013-07-15,40.2975
2013-07-16,40.2474
2013-07-17,40.2520
2013-07-18,40.3707
2013-07-19,40.7859
2013-07-20,39.6077
2013-07-21,39.2724
2013-07-22,39.3937
2013-07-23,39.6268
2013-07-24,39.4256
2013-07-25,39.2363
2013-07-26,39.1827
2013-07-27,38.5487
2013-07-28,38.5389
2013-07-29,39.1643
2013-07-30,39.0203
2013-07-31,39.0540
2013-08-01, 39.0007 
2013-08-02, 38.9436 
2013-08-03, 39.1187 
2013-08-04, 39.1459 
2013-08-05,39.2309
2013-08-06,38.9523
2013-08-07,38.8086
2013-08-08,38.9209
2013-08-09,39.0020
2013-08-10,38.9209
2013-08-11,38.3541
2013-08-12,38.4109
2013-08-13,38.8068
2013-08-14,38.7102
2013-08-15,38.6420
2013-08-16,38.7539
2013-08-17,38.9044
2013-08-18,39.1178
2013-08-19,38.8982
2013-08-20,38.9835
2013-08-21,38.6532
2013-08-22,38.5322
2013-08-23,38.6812
2013-08-24,38.6630
2013-08-25,38.7580
2013-08-26,38.7434
2013-08-27,38.8123
2013-08-28,38.0852
2013-08-29,38.7909
2013-08-30,38.8750
2013-08-31,38.9945
2013-09-01, 39.0216 
2013-09-02, 39.0303 
2013-09-03,39.0634
2013-09-04,38.9518
2013-09-05,38.9168
2013-09-06,38.8765
2013-09-07,38.9361
2013-09-08,38.9505
2013-09-09,38.8896
2013-09-10,38.8389
2013-09-11,38.7709
2013-09-12,39.0200
2013-09-13,38.9210
2013-09-14,38.8989
2013-09-15,38.8452
2013-09-16,38.8022
2013-09-17,38.9645
2013-09-18,38.9363
2013-09-19,39.0064
2013-09-20,38.8771
2013-09-21,38.7954
2013-09-22,38.9625
2013-09-23,38.9031
2013-09-24,38.9801
2013-09-25,38.9187
2013-09-26,38.9893
2013-09-27,38.9325
2013-09-28,38.8658
2013-09-29,38.8309
2013-09-30,39.1115
2013-10-01, 39.3118 
2013-10-02, 39.4255 
2013-10-03, 39.4898 
2013-04-10, 39.0274 
2013-10-05, 39.1969 
2013-10-06, 39.0376 
2013-10-07, 39.3438 
2013-10-08, 39.0347 
2013-10-09, 39.1152 
2013-10-10, 39.1583 
2013-10-11, 39.3497 
2013-10-12, 39.1207 
2013-10-13, 39.2280 
2013-10-14, 39.1765 
2013-10-15, 39.1052 
2013-10-16, 39.1632 
2013-10-17, 39.0593 
2013-10-18, 38.9465 
2013-10-19, 38.7189 
2013-10-20, 38.4985 
2013-10-21, 38.9505 
2013-10-22, 39.3640 
2013-10-23, 39.3654 
2013-10-24, 39.3435 
2013-10-25, 39.3574 
2013-10-26, 39.1968 
2013-10-27, 39.7341 
2013-10-28, 39.9147 
2013-10-29, 39.6799 
2013-10-30, 39.5889 
2013-10-31, 39.4615 
2013-11-01,39.4098
2013-11-02,39.3240
2013-11-03,39.2713
2013-11-04,39.3612
2013-11-05,39.4206
2013-11-06,39.2138
2013-11-07,39.0454
2013-11-08,38.8385
2013-11-09,38.6205
2013-11-10,38.3665
2013-11-11,38.3400
2013-11-12,38.0075
2013-11-13,37.7280
2013-11-14,37.5386
2013-11-15,37.4296
2013-11-16,37.7056
2013-11-17,37.2730
2013-11-18,37.4960
2013-11-19,37.0737
2013-11-20,36.9236
2013-11-21,37.5926
2013-11-22,37.8156
2013-11-23,37.7433
2013-11-24,37.9161
2013-11-25,37.9157
2013-11-26,38.0246
2013-11-27,37.8978
2013-11-28,37.4758
2013-11-29,37.6618
2013-11-30,37.7120
2013-12-01, 37.7763 
2013-12-02, 37.8494 
2013-12-03, 37.7077 
2013-12-04, 37.8633 
2013-12-05, 37.9043 
2013-12-06, 37.6153 
2013-12-07, 38.1086 
